,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceEntropy
24,1989324.081723304,1.0700414204915107,9.40082444197145,185.83074951171875,22.903437687353858,15.117856932583582,0.0,0.0,185.83074951171875,38.13376810997797,2.6556363298455885,0.6975992613111727,1225.6346720315073,3.0988236362109856,273.5759630969235,31.88281834659425,4.841826118427193,0.5960244578346487,0.7755801486444456,0.9071081310475976
25,1984753.9690457354,1.076218374274883,9.277269632496491,185.83074951171875,23.101115448774074,15.28134376391144,0.0,0.0,185.83074951171875,38.38570679692806,2.6362783232147238,0.6957554774033858,1239.943019068895,3.151320555167525,278.2865466268609,32.45244094735109,4.950765562282831,0.6102112414046814,0.7754866378644861,0.9189125563529993
26,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
27,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
28,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
29,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
30,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
31,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
32,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
33,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
34,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
35,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
36,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
37,14103615.570413524,0.865625166696898,14.77896504919466,270.1912536621094,22.19551342440754,12.96642083224109,0.0,0.0,270.1912536621094,41.60699710656305,3.452465997649519,0.7839150195976237,1563.0141390267704,3.6442354835709447,813.0675415917726,67.98490939040566,6.986276617490912,0.365705562448535,0.8994060765930276,0.640783037064145
38,8758917.220497454,0.4478485181799133,34.04960006715749,270.1912536621094,11.519022607154621,6.172175000932635,0.0,0.0,270.1912536621094,29.986338504725325,5.461658061350857,0.9014593778050776,861.0847526778348,2.1233342950995877,500.205461244146,37.9870467732668,3.245662890425852,0.13611498843838582,0.9181958350350462,0.2815927838764993
39,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
40,532472.6163286453,0.05652577476898051,318.5160901425246,205.3115692138672,1.1685772345285546,0.5881688406404507,0.0,0.0,205.3115692138672,9.136341786159454,17.394406758211744,0.9906195476363314,83.126798648423,1.0197096165805277,7.658096125820377,0.629850756290912,0.05670201103832968,0.003138243693223087,0.7046720897620573,0.011722674404147784
41,6242043.645659363,0.34695721071038294,51.79762585431742,258.2572326660156,7.962949931980798,4.218890126258038,0.0,0.0,258.2572326660156,23.938098445935974,6.750042899647391,0.9256378417506683,555.2335233098848,1.6284954469732704,274.73747071036644,21.007094950247247,1.8144659114880768,0.10760839079839556,0.8858168124798695,0.22765454246051525
42,10191593.47273033,0.6410646325054163,21.102367745802006,270.1912536621094,15.58901774792249,8.708888561078924,0.0,0.0,270.1912536621094,33.04712483064864,4.19503602588495,0.8458723620856498,1016.2677196031833,2.6325083704416885,468.59815912716033,41.450341697116514,4.360435540994908,0.229576434238739,0.8984958003573548,0.4691519002875563
43,302628.5636659774,0.029562098739359277,469.57318446615295,190.3789520263672,0.7100172312229667,0.35634513076947616,0.0,0.0,190.3789520263672,7.30315120789526,21.370871308503474,0.9950730993298312,53.20903571315886,1.0295094248824037,11.904688917958087,1.0195398519203358,0.088168127457028,0.0009931958036165334,0.9757661904657312,0.005812247009869245
44,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
45,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
46,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
47,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
48,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
49,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
50,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
51,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
52,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
53,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
54,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
55,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
56,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
57,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
58,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
59,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
60,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
61,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
62,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
63,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
64,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
65,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
66,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
67,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
68,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
69,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
70,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
71,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
72,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
73,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
74,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
75,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
76,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
77,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
78,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
79,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
80,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
81,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
82,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
83,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
84,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
85,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
86,12688240.981464567,1.0579817415084787,9.605839908012461,253.0778350830078,28.86188201594788,17.571403422422858,0.0,0.0,253.0778350830078,48.7313140190544,2.737517900357554,0.7256529951030292,2065.986747790154,4.998718959997533,1100.922764369452,94.08784676044755,10.25861397618714,0.4645077691442563,0.9122167106283802,0.7634079924384624
87,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
88,11417121.605884498,0.809543389463241,14.726727203892679,253.0778350830078,21.17028977289365,12.191778413287464,0.0,0.0,253.0778350830078,40.342654949743746,3.4842554700886534,0.799142759457003,1478.890347515382,3.5245042300837826,799.8221026033536,67.0952349083837,6.77374260875057,0.3291060093386355,0.9059742567865255,0.5802043241455083
89,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
90,2988978.639503755,0.3378111422567715,41.41518135434884,236.51025390625,7.870627218022243,4.186205896474839,0.0,0.0,236.51025390625,22.36995695049076,6.057370212905364,0.9262914489722419,482.89065415912904,1.7003584372394984,182.98307613840683,17.64526937999001,1.9058168923988887,0.10266896948337632,0.8982904142931332,0.24024546439709887
91,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
92,12593401.566374818,1.053717388871349,10.005038560649535,253.0778350830078,28.028920569185285,17.074256871097344,0.0,0.0,253.0778350830078,47.695069421327794,2.796876905143434,0.7262681184010492,1983.289399405063,4.761529099712716,1030.5682612649891,88.3993224550252,9.650261306177352,0.491971789378671,0.9014053934797684,0.782314414088188
93,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
94,3736.7165930455753,0.003450767552606229,1621.3164227716009,48.144561767578125,0.08406670104000427,0.04232594921314776,0.0,0.0,48.144561767578125,0.9823752356283316,36.87904213012319,0.9994836044754456,0.963269617599026,1.000103021811876,0.00010288347242857102,0.00010291802815253249,0.00010298720952908064,0.00010302181187606617,0.69225617274971,0.0013376881869621561
95,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
96,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
97,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
98,127723676.07030313,3.1106164061723622,1.5495404881487773,280.4472961425781,84.23037450969109,108.07529711960383,107.54361343383789,0.0,280.4472961425781,143.0912309121257,0.16865435284543176,0.15887314159377092,8794.83051645663,37.50088234429117,3912.049515619547,65.82988425361144,50.135955185841,1.9856353204928388,0.9238144092336149,1.821459342659146
99,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
100,112566461.72140962,3.396748459108773,1.8672285945350968,279.3628845214844,72.6931007224523,140.98360843957772,150.80107879638672,0.0,279.3628845214844,164.61570318634347,-0.2848776457110546,0.09937263687000876,7221.951886890168,49.43340502493494,3059.5528644298897,-69.04287457243873,40.314929434070336,2.434840857675434,0.8859424716485799,1.928950297674135
101,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
102,125167481.41035591,3.090607727127657,1.59648498098548,280.4472961425781,82.86376287184808,103.4589287506478,98.51731872558594,-0.2344544678926468,280.6817506104708,138.71457842469644,0.23857807734566536,0.16485943231748065,8537.984329309642,45.92559572588272,3766.313457430123,88.02500822972705,48.17720583754122,1.9293935683057943,0.922937704906113,1.805933154153774
103,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
104,139763343.78876033,3.153681874029905,1.5805238502193568,280.4472961425781,82.59633544821486,109.39017783353908,111.29524993896484,-0.2344544678926468,280.6817506104708,143.28042718750982,0.14874604771434446,0.1499193162533606,8563.069808581997,49.203016014062854,3740.6409587331564,51.938055042418796,48.33634728937891,1.9775738328469392,0.9213446596308044,1.825684556696745
105,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
106,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
107,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
108,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
109,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
110,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
111,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
112,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
113,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
114,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
115,1991.565710497686,0.005529381197536347,735.3058853891276,31.425134658813477,0.09586237263001378,0.04825872930520663,0.0,0.0,31.425134658813477,0.9350190521920448,25.497023692259976,0.9991224222840762,0.8719317230079566,1.0004604215363928,0.00045925075810255466,0.0004595429473646774,0.00046012853854201775,0.00046042153639290256,0.2305389467262794,0.0055754079366937374
116,0.0,-3.203426503814917e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.2034265038149176e-16
